data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6228172,360,IDN543,543,"19 November 2018",2018,1,"Strategic developments","Looting/property destruction","Military Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-)",1,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,"Tapol, HRW",Other-National,"Property destruction: On 19 November 2018, the KNPB head office in Jayapura city was vandalized. This was allegedly committed by Indonesian security forces.",0,1572403606,IDN
6228172,360,IDN543,543,"19 November 2018",2018,1,"Strategic developments","Looting/property destruction","Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), Students (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,"Tapol, HRW",Other-National,"Property destruction: On 19 November 2018, the KNPB head office in Jayapura city was vandalized. This was allegedly committed by Indonesian security forces.",0,1572403606,IDN
5590868,360,IDN458,458,"18 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"South Sumatra",Palembang,Palembang,Palembang,-2.9167,104.7458,1,"Jakarta Post",National,"On November 18, in Palembang city (Palembang, South Sumatra), people staged a demonstration in support of Baiq Nuril Makmun, a school teacher from West Nusa Tenggara, who is facing a six-month jail sentence for defaming her alleged harasser.",0,1563366749,IDN
5590869,360,IDN459,459,"18 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Bali,Denpasar,Denpasar,Denpasar,-8.65,115.2166,1,"Jakarta Post",National,"On November 18, in Denpasar city (Denpasar, Bali), people staged a demonstration in support of Baiq Nuril Makmun, a school teacher from West Nusa Tenggara, who is facing a six-month jail sentence for defaming her alleged harasser.",0,1563366749,IDN
6663071,360,IDN2212,2212,"18 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Detik,National,"On Nov 18, 2018, a group of people held a peaceful protest in Central Jakarta city, Jakarta province, demanding the government to solve land a dispute in their area. [size=no report]",0,1576600004,IDN
5953385,360,IDN457,457,"16 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta","Kebayoran Baru","Kebayoran Baru",-6.2428,106.805,1,KrAsia,Other,"On November 16, in Kebayoran Baru subdistrict (South Jakarta, Jakarta), hundreds of Grab Bike's drivers staged a protest in front of Go-Jek's registration office in order to get the incentive or bonus worth IDR 15,000 (about US$1).",0,1567539402,IDN
6664121,360,IDN2211,2211,"16 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia), NU: Nahdlatul Ulama",6,60,"South-Eastern Asia",Indonesia,"East Java",Jombang,Jombang,Jombang,-7.5411,112.1833,1,Tribunnews,National,"On Nov 16, 2018, around 300 Muslim protesters, including the founder of NU: Nahdlatul Ulama, held a peaceful protest in Jombang city, East Java province, to protest a statement by a vice-president candidate, which allegedly insulted an important Muslim figure in Jombang. [size=around 300]",0,1576600007,IDN
6664011,360,IDN2210,2210,"15 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"North Sumatra","Deli Serdang","Lubuk Pakam","Lubuk Pakam",3.5592,98.8733,1,Tribunnews,National,"On Nov 15, 2018, hundreds of laborers held a peaceful protest in Lubuk Pakam district, Deli Serdang regency, North Sumatra province, demanding a higher salary. [size=hundreds]",0,1576600007,IDN
6663562,360,IDN3348,3348,"15 November 2018",2018,1,Riots,"Mob violence","Rioters (Indonesia)",,5,55,"South-Eastern Asia",Indonesia,Papua,Tolikara,Tolikara,Tolikara,-3.4266,137.4169,1,Kompas,National,"On November 15, 2018, a riot between civilians and members of the GIDI Intelligence Service broke out in Tolikara regency, Papua, killing three people and wounding six others. GIDI is a national church in Papua and GIS was founded by a local regent. [size=no report]",3,1576600006,IDN
6663562,360,IDN3348,3348,"15 November 2018",2018,1,Riots,"Mob violence","Rioters (Indonesia)","Christian Group (Indonesia)",5,55,"South-Eastern Asia",Indonesia,Papua,Tolikara,Tolikara,Tolikara,-3.4266,137.4169,1,Kompas,National,"On November 15, 2018, a riot between civilians and members of the GIDI Intelligence Service broke out in Tolikara regency, Papua, killing three people and wounding six others. GIDI is a national church in Papua and GIS was founded by a local regent. [size=no report]",3,1576600006,IDN
6664362,360,IDN2209,2209,"15 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tribunnews,National,"On Nov 15, 2018, around 25 Papuan people held a peaceful protest in front of a noodle maker headquarters in Central Jakarta City, Jakarta province, demanding the closure of the noodle maker factory in Tambrauw district, West Papua province, as it took their land. [size=around 25]",0,1576600008,IDN
6663603,360,IDN3347,3347,"14 November 2018",2018,1,Riots,"Violent demonstration","Rioters (Indonesia)",,5,15,"South-Eastern Asia",Indonesia,Papua,Mimika,"Kuala Kencana","Kuala Kencana",-4.421,136.8588,2,Kompas,National,"On November 14, 2018, a group of demonstrators blockaded a road in Kuala Kencana district, Mimika regency, Papua province, demanding the arrest of a motorbike driver who killed a local girl in an accident, creating chaos. The demonstrators threw stones at police cars, injuring several police officers, and the police used water cannons to disperse the demonstrators. [size=no report]",0,1576600006,IDN
6663603,360,IDN3347,3347,"14 November 2018",2018,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,Papua,Mimika,"Kuala Kencana","Kuala Kencana",-4.421,136.8588,2,Kompas,National,"On November 14, 2018, a group of demonstrators blockaded a road in Kuala Kencana district, Mimika regency, Papua province, demanding the arrest of a motorbike driver who killed a local girl in an accident, creating chaos. The demonstrators threw stones at police cars, injuring several police officers, and the police used water cannons to disperse the demonstrators. [size=no report]",0,1576600006,IDN
6664239,360,IDN2207,2207,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), PMII: Indonesian Islamic Student Movement, Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jambi,Jambi,Jambi,Jambi,-1.6,103.6166,1,Tribunnews,National,"On Nov 13, 2018, hundreds of students from PMII: Indonesian Islamic Student Movement held a peaceful protest in Jambi city, Jambi province, demanding investigation of corruption cases in Jambi. [size=hundreds]",0,1576600007,IDN
5590866,360,IDN456,456,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,Gambir,-6.1763,106.814,1,"Jakarta Post",National,"On November 13, 2018, in Gambir district (Central Jakarta, Jakarta), students staged a demonstration in front of the State Palace to commemorate the Semanggi Tragedy and demand that the government bring to justice those who were responsible.",0,1563366749,IDN
6663025,360,IDN2206,2206,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Bogor,Cibinong,Cibinong,-6.4848,106.8437,1,Detik,National,"On Nov 13, 2018, a group of people, including some students and Muslim protesters, held a peaceful protest in Cibinong district, Bogor regency, West Java province, opposing a Muslim event in Bogor. [size=no report]",0,1576600004,IDN
6663036,360,IDN2205,2205,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Detik,National,"On Nov 13, 2018, a group of former employees of an airline held a peaceful protest in Central Jakarta city, Jakarta Province, demanding the Ministry of State-Owned Companies not mark their company as bankrupt. [size=no report]",0,1576600004,IDN
6664357,360,IDN2204,2204,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Bandung,Bandung,Bandung,-6.9222,107.607,1,Tribunnews,National,"On Nov 13, 2018, a group of laborers held a peaceful protest in Bandung city, West Java province, opposing the sudden termination by their company. [size=no report]",0,1576600008,IDN
6664361,360,IDN2208,2208,"13 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta","South Jakarta","South Jakarta",-6.266,106.8135,1,Tribunnews,National,"On Nov 13, 2018, a group of online taxi drivers held a peaceful protest in South Jakarta City, Jakarta province, criticizing their company's policies. [size=no report]",0,1576600008,IDN
6664356,360,IDN2203,2203,"11 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta","South Jakarta","South Jakarta",-6.266,106.8135,1,Tribunnews,National,"On Nov 11, 2018, a group of students held a peaceful protest in South Jakarta City, Jakarta province, to support a religion teacher, who was reported to the police because she was badmouthing the incumbent president during a class session. [size=no report]",0,1576600008,IDN
6256177,360,IDN455,455,"09 November 2018",2018,1,Battles,"Armed clash","Islamist Militia (Indonesia)",,3,13,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,2,"Canadian Press",International,"On November 9, 2018, in Jakarta (North Jakarta, Jakarta), an Islamic militant armed with a machete attempted attack on a police station and was shot in the hand by police.",0,1572403705,IDN
6256177,360,IDN455,455,"09 November 2018",2018,1,Battles,"Armed clash","Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,2,"Canadian Press",International,"On November 9, 2018, in Jakarta (North Jakarta, Jakarta), an Islamic militant armed with a machete attempted attack on a police station and was shot in the hand by police.",0,1572403705,IDN
6663521,360,IDN2202,2202,"09 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"West Java",Bogor,Bogor,Bogor,-6.5944,106.7891,1,Kompas,National,"On Nov 9, 2018, a group of people held a peaceful protest in Bogor city, West Java province, against LGBT. [size=no report]",0,1576600006,IDN
6664233,360,IDN2201,2201,"08 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On Nov 8, 2018, dozens of people held a peaceful protest in Pekanbaru city, Riau province, demanding investigation of a corruption case in the Department of Labour and Transmigration in Riau. [size=dozens]",0,1576600007,IDN
5590865,360,IDN454,454,"08 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,Gambir,-6.1763,106.814,1,"Jakarta Post",National,"On November 8, 2018, in Gambir subdistrict (Central Jakarta, Jakarta), human rights activists staged a protest in front of the Presidential Palace to demand that the government investigate past human rights abuses.",0,1563366749,IDN
6663560,360,IDN3346,3346,"08 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Yogyakarta,Yogyakarta,Yogyakarta,Yogyakarta,-7.795,110.369,1,Kompas,National,"On November 8, 2018, a group of students held a demonstration in regards to a rape case at a university in Yogyakarta city, Yogyakarta province. The demonstrators gathered and signed a billboard petition to push the university to act and solve the rape case. [size=no report]",0,1576600006,IDN
6664596,360,IDN2200,2200,"08 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"North Jakarta","North Jakarta","North Jakarta",-6.1327,106.8927,1,Tribunnews,National,"On Nov 8, 2018, hundreds of laborers held a peaceful protest in North Jakarta City, Jakarta province, opposing the termination of hundreds of port workers for no reason. [size=hundreds]",0,1576600008,IDN
6664230,360,IDN2198,2198,"07 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","PMKRI: Union of Catholic University Students of the Republic of Indonesia, Catholic Christian Group (Indonesia), Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Makassar,Makassar,Makassar,-5.1486,119.432,1,Tribunnews,National,"On Nov 7, 2018, a group of Catholic students from PMKRI: Union of Catholic University Students of the Republic of Indonesia held a peaceful protest in Makassar City, South Sulawesi province, accusing the legislative intervened Catholic practice in Indonesia. [size=no report]",0,1576600007,IDN
6664663,360,IDN2199,2199,"07 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Kalimantan",Pontianak,Pontianak,Pontianak,-0.0319,109.325,1,Tribunnews,National,"On Nov 7, 2018, a group of online taxi drivers held a peaceful protest in Pontianak City, West Kalimantan province, demanding their employer to state the official number of drivers in Pontianak. [size=no report]",0,1576600008,IDN
6664349,360,IDN2196,2196,"05 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"North Sumatra",Binjai,Binjai,Binjai,3.614,98.5039,1,Tribunnews,National,"On Nov 5, 2018, a group of students held a peaceful protest in Binjai district, Deli Serdang regency, North Sumatra province, regarding a corruption allegation in a school in Binjai. [size=no report]",0,1576600008,IDN
6663416,360,IDN2197,2197,"05 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"South Sumatra","Ogan Ilir",Indralaya,Indralaya,-3.2524,104.6755,1,JPNN,National,"On Nov 5, 2018, a group of people held a peaceful protest in Indralaya district, Ogan Ilir regency, South Sumatra province, demanding the resignation of a village head, who committed adultery. [size=no report]",0,1576600005,IDN
6663708,360,IDN3345,3345,"04 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Government of Indonesia (2014-)",6,60,"South-Eastern Asia",Indonesia,"Central Java",Boyolali,Boyolali,Boyolali,-7.533,110.5958,1,Kompas,National,"On November 4, 2018, around 15,000 citizens held a demonstration in Boyolali city, Central Java province. They demanded presidential candidate Prabowo Subianto apologize for a degrading comment toward Boyolali citizens. The head of the regional legislative body coordinated the protest. [size=15,000]",0,1576600006,IDN
5590864,360,IDN453,453,"04 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","PDI-P: Indonesian Democratic Party of Struggle",6,60,"South-Eastern Asia",Indonesia,"Central Java",Boyolali,Boyolali,Boyolali,-7.533,110.5958,1,"Jakarta Post",National,"On November 4, in 2018, in Boyolali city (Boyolali, Central Java), thousands of people, including Indonesian Democratic Party of Struggle leaders, staged a protest in response to presidential candidate Prabowo Subianto's off-colored remark about Boyolali faces.",0,1563366749,IDN
6304282,360,IDN451,451,"03 November 2018",2018,2,"Violence against civilians",Attack,"TPNPB: West Papua National Liberation Army",,2,27,"South-Eastern Asia",Indonesia,Papua,"Lanny Jaya",Tiom,Tiom,-3.9236,138.455,2,"Radio New Zealand",International,"Assumed on November 3, 2018, in Lanny Jaya regency (Papua), the West Papua Liberation Army killed a civilian for unknown reasons.",1,1572403772,IDN
6304282,360,IDN451,451,"03 November 2018",2018,2,"Violence against civilians",Attack,"Civilians (Indonesia)",,7,27,"South-Eastern Asia",Indonesia,Papua,"Lanny Jaya",Tiom,Tiom,-3.9236,138.455,2,"Radio New Zealand",International,"Assumed on November 3, 2018, in Lanny Jaya regency (Papua), the West Papua Liberation Army killed a civilian for unknown reasons.",1,1572403772,IDN
6304284,360,IDN452,452,"03 November 2018",2018,1,Battles,"Armed clash","TPNPB: West Papua National Liberation Army",,2,12,"South-Eastern Asia",Indonesia,Papua,"Lanny Jaya",Tiom,Tiom,-3.9236,138.455,2,"Radio New Zealand",International,"On November 3, 2018, in Lanny Papua regency (Papua), West Papua Liberation Army militants and TNI military forces engaged in a gunfight while the TNI was evacuating the body of a civilian who had been killed earlier. Two Liberation Army militants were killed in the gunfight.",2,1572403772,IDN
6304284,360,IDN452,452,"03 November 2018",2018,1,Battles,"Armed clash","Military Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Papua,"Lanny Jaya",Tiom,Tiom,-3.9236,138.455,2,"Radio New Zealand",International,"On November 3, 2018, in Lanny Papua regency (Papua), West Papua Liberation Army militants and TNI military forces engaged in a gunfight while the TNI was evacuating the body of a civilian who had been killed earlier. Two Liberation Army militants were killed in the gunfight.",2,1572403772,IDN
6271006,360,IDN542,542,"02 November 2018",2018,1,"Violence against civilians","Sexual violence","Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Lampung,"West Lampung","Pesisir Tengah","Pesisir Tengah",-5.1267,103.9768,1,HRW,Other,"On 2 November 2018, police conducted an anti-LGBT raid on Labuhan Jukung beach in Kampung Jawa, Pesisir Tengah, West Lampung, Lampung province. They arrested three transgender women and brought them to the police office where they were given ""Islamic guidance"" and then hosed down using water from a fire truck.",0,1572403723,IDN
6271006,360,IDN542,542,"02 November 2018",2018,1,"Violence against civilians","Sexual violence","Civilians (Indonesia)","LGBT (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Lampung,"West Lampung","Pesisir Tengah","Pesisir Tengah",-5.1267,103.9768,1,HRW,Other,"On 2 November 2018, police conducted an anti-LGBT raid on Labuhan Jukung beach in Kampung Jawa, Pesisir Tengah, West Lampung, Lampung province. They arrested three transgender women and brought them to the police office where they were given ""Islamic guidance"" and then hosed down using water from a fire truck.",0,1572403723,IDN
6256201,360,IDN449,449,"02 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,3,"Canadian Press",International,"On November 2, 2018, in Jakarta (Jakarta), several thousand conservative Muslims staged a protest condemning members of a mainstream Muslim organization (Nahdlatul Ulama) for its burning of the banned Hizbut Tahrir flag in October.",0,1572403705,IDN
6664347,360,IDN2194,2194,"02 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Bandung,Bandung,Bandung,-6.9222,107.607,1,Tribunnews,National,"On Nov 2, 2018, hundreds of online taxi drivers held a peaceful protest in Bandung city, West Java province, demanding a better system on the ride-hailing mobile application. [size=hundreds]",0,1576600008,IDN
6664348,360,IDN2195,2195,"02 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Depok,Depok,Depok,-6.3975,106.8119,1,Tribunnews,National,"On Nov 2, 2018, dozens of market sellers held a peaceful protest in Depok city, West Java province, opposing the installment of fences around the market. [size=dozens]",0,1576600008,IDN
6314945,360,IDN450,450,"02 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Garut,Garut,Garut,-7.0123,107.4208,1,"Washington Post",International,"On 02-November-2018, in Garut, West Java, a protest was held by conservative Muslims against the burning of an Islamic flag last month by Nahdlatul Ulama, a moderate Muslim organization.",0,1572403786,IDN
6663525,360,IDN2191,2191,"01 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Kompas,National,"On Nov 1, 2018, 70,000 contract teachers held a peaceful protest in Central Jakarta City, Jakarta province, demanding clarity about their employment. [size=70,000]",0,1576600006,IDN
6664343,360,IDN2190,2190,"01 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"Central Java",Banjarnegara,Banjarnegara,Banjarnegara,-7.3961,109.6961,1,Tribunnews,National,"On Nov 1, 2018, around a hundred people held a peaceful protest in Banjarnegara City, Central Java province, to protest the installation of a road portal. [size=around 100]",0,1576600008,IDN
6664345,360,IDN2192,2192,"01 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"North Sumatra","Padang Sidempuan","Padang Sidempuan","Padang Sidempuan",1.3715,99.2761,1,Tribunnews,National,"On Nov 1, 2018, dozens of people held a peaceful protest in Padang Sidempuan city, North Sumatra province, regarding corruption by some government staff in their city. [size=dozens]",0,1576600008,IDN
6664346,360,IDN2193,2193,"01 November 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Palopo,Palopo,Palopo,-3.0148,120.1649,1,Tribunnews,National,"On Nov 1, 2018, hundreds of students held a peaceful protest in Palopo city, South Sulawesi province, demanding the government to provide more jobs. [size=hundreds]",0,1576600008,IDN
6337520,360,IDN1524,1524,"01 November 2018",2018,3,Riots,"Mob violence","Rioters (Indonesia)",,5,57,"South-Eastern Asia",Indonesia,Aceh,Lhokseumawe,Lhokseumawe,Lhokseumawe,5.1801,97.1507,1,Detik,National,"In November 2018, a group of people raided an LPG warehouse in Lhokseumawe city, Aceh province. They accused the warehouse's management causing LPG's scarcity in their district. A woman destroyed the warehouse's door. She was sentenced three months of jail time in November 2019. [size=no report]",0,1573566342,IDN
6337520,360,IDN1524,1524,"01 November 2018",2018,3,Riots,"Mob violence","Civilians (Indonesia)","Labour Group (Indonesia)",7,57,"South-Eastern Asia",Indonesia,Aceh,Lhokseumawe,Lhokseumawe,Lhokseumawe,5.1801,97.1507,1,Detik,National,"In November 2018, a group of people raided an LPG warehouse in Lhokseumawe city, Aceh province. They accused the warehouse's management causing LPG's scarcity in their district. A woman destroyed the warehouse's door. She was sentenced three months of jail time in November 2019. [size=no report]",0,1573566342,IDN
6663472,360,IDN2188,2188,"31 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Kompas,National,"On Oct 31, 2018, 70,000 contract teachers held a peaceful protest in Central Jakarta City, Jakarta province, demanding clarity about their employment. [size=70,000]",0,1576600006,IDN
6664302,360,IDN2189,2189,"31 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Central Java",Semarang,Semarang,Semarang,-6.9913,110.426,1,Tribunnews,National,"On Oct 31, 2018, hundreds of laborers held a peaceful protest in Semarang City, Central Java province, demanding a raise of their minimum salary. [size=hundreds]",0,1576600007,IDN
6663481,360,IDN2185,2185,"30 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Kompas,National,"On Oct 30, 2018, 70,000 contract teachers held a peaceful protest in Central Jakarta City, Jakarta province, demanding clarity about their employment. [size=70,000]",0,1576600006,IDN
6664339,360,IDN2186,2186,"30 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Central Java",Jepara,Jepara,Jepara,-6.5736,110.6757,1,Tribunnews,National,"On Oct 30, 2018, hundreds of laborers held a peaceful protest in Jepara district, Jepara regency, Central Java province, demanding a higher minimum salary. [size=hundreds]",0,1576600007,IDN
6664098,360,IDN2187,2187,"30 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta","South Jakarta","South Jakarta",-6.266,106.8135,1,Tribunnews,National,"On Oct 30, 2018, a group of online taxi drivers held a peaceful protest in South Jakarta City, Jakarta province, criticizing their company's policies. [size=no report]",0,1576600007,IDN
6664051,360,IDN2182,2182,"29 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On Oct 29, 2018, dozens of people held a peaceful protest in Binamu district, Jeneponto regency, South Sulawesi province, demanding the government to review the rising price of water service and the alleged mismanagement of gas distribution. [size=dozens]",0,1576600007,IDN
6663082,360,IDN2183,2183,"29 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"East Java",Blitar,Blitar,Blitar,-8.0947,112.1302,1,Detik,National,"On Oct 29, 2018, more than 4,000 contract teachers held a peaceful protest in Blitar district, Blitar regency, East Java province, demanding a clear employment status. [size=more than 4,000]",0,1576600005,IDN
6663110,360,IDN2184,2184,"29 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta","South Jakarta","South Jakarta",-6.266,106.8135,1,Detik,National,"On Oct 29, 2018, a group of online motorbike taxi drivers held a peaceful protest in South Jakarta city, Jakarta province, demanding a higher price for their service. [size=no report]",0,1576600005,IDN
5590860,360,IDN448,448,"26 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,3,Reuters,International,"On October 26, 2018, in Jakarta, 1,000 Indonesian Muslims staged a protest against the burning of a flag bearing an Islamic tenet by members of the country's biggest Muslim organization. GP 3 because an exact location in Jakarta was not specified.",0,1563366749,IDN
6664332,360,IDN2179,2179,"26 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"West Java",Bandung,Bandung,Bandung,-6.9222,107.607,1,Tribunnews,National,"On Oct 26, 2018, hundreds of people held a peaceful protest in Bandung city, West Java province, to protest the burning of an Indonesian flag in Garut by an unknown person. [size=hundreds]",0,1576600007,IDN
6664333,360,IDN2180,2180,"26 October 2018",2018,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tribunnews,National,"On Oct 26, 2018, a group of people held a peaceful protest in Central Jakarta City, Jakarta province, to protest the burning of an Indonesian flag in Garut by an unknown person. [size=no report]",0,1576600007,IDN
6663599,360,IDN3344,3344,"26 October 2018",2018,1,Protests,"Protest with intervention","Protesters (Indonesia)",,6,16,"South-Eastern Asia",Indonesia,"Central Sulawesi","South Poso Kota",Poso,Poso,-1.3959,120.752,1,Kompas,National,"On October 26, 2018, a group of demonstrators tried to raise an organisation flag on a government building but police intervened in Poso city, South Poso regency, Central Sulawesi province. [size=no report]",0,1576600006,IDN
6663599,360,IDN3344,3344,"26 October 2018",2018,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,"Central Sulawesi","South Poso Kota",Poso,Poso,-1.3959,120.752,1,Kompas,National,"On October 26, 2018, a group of demonstrators tried to raise an organisation flag on a government building but police intervened in Poso city, South Poso regency, Central Sulawesi province. [size=no report]",0,1576600006,IDN
